顧客ID,DATE,大分類,中分類,商品コード,数量,単価,小計
140331,2025-09-12,"コンビニウェア・日用品","靴下",9900171,1,151,151
140332,2025-09-01,"コンビニウェア・日用品","靴下",9900171,1,159,159
140332,2025-09-09,"コーヒー","アイスコーヒー",9903302,2,398,796
140334,2025-09-19,"飲料・お酒","清涼飲料",9900299,1,171,171
140334,2025-09-19,"お弁当・おむすび","ガツうまおにぎり",9900741,1,585,585
140334,2025-09-19,"日配品・冷凍食品","カップアイス",9900742,1,276,276
140334,2025-09-19,"日配品・冷凍食品","カップアイス",9908147,2,337,674
140334,2025-09-19,"コンビニウェア・日用品","靴下",9901079,2,931,1862
140337,2025-09-01,"飲料・お酒","清涼飲料",9900591,1,563,563
140337,2025-09-01,"飲料・お酒","清涼飲料",9903291,5,813,4065
140342,2025-09-01,"パン・デザート","サンドイッチ",9904791,5,700,3500
140342,2025-09-07,"飲料・お酒","清涼飲料",9902814,1,495,495
140342,2025-09-07,"コンビニウェア・日用品","靴下",9900369,1,270,270
140342,2025-09-07,"コンビニウェア・日用品","靴下",9900594,1,270,270
140342,2025-09-07,"コンビニウェア・日用品","靴下",9900306,1,270,270
140342,2025-09-10,"パン・デザート","サンドイッチ",9919161,1,187,187
140342,2025-09-10,"コンビニウェア・日用品","靴下",9900249,1,690,690
140342,2025-09-10,"コンビニウェア・日用品","靴下",9900208,1,198,198
140342,2025-09-15,"コンビニウェア・日用品","靴下",9900369,1,270,270
140342,2025-09-15,"コンビニウェア・日用品","靴下",9900594,1,270,270
140342,2025-09-15,"コンビニウェア・日用品","靴下",9900196,5,398,1990
140342,2025-09-15,"コンビニウェア・日用品","靴下",9900306,1,270,270
140342,2025-09-18,"飲料・お酒","フレーバーティー",9920995,1,369,369
140342,2025-09-25,"パン・デザート","サンドイッチ",9917755,1,133,133
140342,2025-09-25,"パン・デザート","サンドイッチ",9901967,2,730,1460
140342,2025-09-25,"パン・デザート","タルト",9905040,2,520,1040
140342,2025-09-25,"コンビニウェア・日用品","靴下",9900633,2,150,300
140342,2025-09-25,"コンビニウェア・日用品","靴下",9900635,2,150,300
140342,2025-09-25,"コンビニウェア・日用品","靴下",9901831,1,700,700
140345,2025-09-04,"お弁当・おむすび","定番弁当",9927767,4,302,1208
140345,2025-09-04,"コンビニウェア・日用品","ノート",9911396,1,174,174
140353,2025-09-11,"お弁当・おむすび","定番弁当",9913455,1,228,228
140353,2025-09-11,"コーヒー","アイスコーヒー",9906397,5,176,880
140353,2025-09-11,"コンビニウェア・日用品","靴下",9911431,1,784,784
140355,2025-09-15,"パン・デザート","ケーキ",9901011,1,179,179
140355,2025-09-15,"コーヒー","アイスコーヒー",9900411,1,100,100
140355,2025-09-15,"コーヒー","アイスコーヒー",9901806,1,100,100
140355,2025-09-26,"パン・デザート","惣菜パン",9909060,5,418,2090
140355,2025-09-26,"日配品・冷凍食品","カップアイス",9906504,2,608,1216
140357,2025-09-30,"ホットスナック","チキン",9913555,1,210,210
140357,2025-09-30,"コンビニウェア・日用品","靴下",9900360,1,285,285
140360,2025-09-09,"コーヒー","アイスコーヒー",9903453,5,348,1740
140360,2025-09-22,"コーヒー","アイスコーヒー",9901456,1,240,240
140361,2025-09-07,"飲料・お酒","天然水",9900767,1,320,320
140361,2025-09-08,"飲料・お酒","天然水",9901202,1,320,320
140361,2025-09-08,"パン・デザート","菓子パン",9904080,5,605,3025
140361,2025-09-09,"飲料・お酒","天然水",9900549,1,304,304
140361,2025-09-16,"コンビニウェア・日用品","靴下",9900297,1,89,89
140361,2025-09-21,"飲料・お酒","天然水",9901202,1,320,320
140361,2025-09-21,"日配品・冷凍食品","カップアイス",9915240,2,177,354
140361,2025-09-21,"日配品・冷凍食品","カップアイス",9934961,3,172,516
140361,2025-09-28,"飲料・お酒","天然水",9900767,1,320,320
140361,2025-09-30,"パン・デザート","菓子パン",9904080,1,605,605
140366,2025-09-20,"コンビニウェア・日用品","靴下",9900171,2,159,318
140367,2025-09-01,"パン・デザート","タルト",9902471,5,820,4100
140367,2025-09-29,"パン・デザート","タルト",9902471,5,820,4100
140369,2025-09-10,"コンビニウェア・日用品","靴下",9900739,1,178,178
140369,2025-09-14,"日配品・冷凍食品","カップアイス",9906504,1,570,570
140369,2025-09-17,"日配品・冷凍食品","カップアイス",9906504,1,570,570
140369,2025-09-24,"コーヒー","アイスコーヒー",9900494,1,154,154
140369,2025-09-25,"パン・デザート","パフェ",9906579,1,220,220
140371,2025-09-29,"日配品・冷凍食品","カップアイス",9916936,2,528,1056
140373,2025-09-12,"日配品・冷凍食品","カップアイス",9902374,1,197,197
140373,2025-09-12,"コンビニウェア・日用品","靴下",9900208,1,188,188
140373,2025-09-25,"パン・デザート","パフェ",9905885,3,375,1125
140373,2025-09-25,"パン・デザート","パフェ",9900998,5,520,2600
140378,2025-09-30,"パン・デザート","シュークリーム",9900650,1,360,360
140380,2025-09-06,"コンビニウェア・日用品","除菌グッズ",9900014,1,937,937
140380,2025-09-10,"パン・デザート","ケーキ",9901010,3,123,369
140380,2025-09-10,"パン・デザート","ケーキ",9901082,2,995,1990
140380,2025-09-21,"ホットスナック","中華まん",9914936,1,125,125
140380,2025-09-23,"飲料・お酒","チューハイ",9926453,2,634,1268
140380,2025-09-28,"パン・デザート","パフェ",9902991,1,198,198
140381,2025-09-08,"日配品・冷凍食品","カップアイス",9900229,3,590,1770
140382,2025-09-14,"日配品・冷凍食品","カップアイス",9913738,2,162,324
140382,2025-09-14,"日配品・冷凍食品","カップアイス",9922211,2,114,228
140382,2025-09-14,"コンビニウェア・日用品","靴下",9900368,1,220,220
140384,2025-09-20,"コンビニウェア・日用品","靴下",9900171,1,151,151
140389,2025-09-01,"パン・デザート","ケーキ",9906455,1,276,276
140389,2025-09-07,"ホットスナック","中華まん",9900345,1,108,108
140389,2025-09-07,"ホットスナック","中華まん",9900345,1,108,108
140389,2025-09-16,"日配品・冷凍食品","カップアイス",9900229,2,590,1180
140389,2025-09-21,"ホットスナック","チキン",9900655,2,368,736
140389,2025-09-21,"パン・デザート","タルト",9902235,1,198,198
140389,2025-09-24,"お弁当・おむすび","直巻きおにぎり",9909229,1,207,207
140389,2025-09-24,"日配品・冷凍食品","カップアイス",9900229,1,590,590
140389,2025-09-29,"飲料・お酒","清涼飲料",9900416,1,480,480
140389,2025-09-29,"パン・デザート","シュークリーム",9900217,2,698,1396
140389,2025-09-29,"コンビニウェア・日用品","靴下",9900198,1,368,368
140393,2025-09-18,"飲料・お酒","清涼飲料",9902550,1,738,738
140393,2025-09-18,"日配品・冷凍食品","カップアイス",9901639,1,294,294
140400,2025-09-10,"パン・デザート","ケーキ",9901010,1,123,123
140400,2025-09-10,"パン・デザート","タルト",9900759,1,790,790
140400,2025-09-10,"日配品・冷凍食品","カップアイス",9900742,1,239,239
140400,2025-09-11,"お弁当・おむすび","惣菜おにぎり",9904501,1,125,125
140400,2025-09-11,"パン・デザート","ケーキ",9901010,2,123,246
140400,2025-09-15,"パン・デザート","ケーキ",9901011,1,179,179
140400,2025-09-15,"コンビニウェア・日用品","靴下",9903242,2,177,354
140400,2025-09-24,"飲料・お酒","缶ビール",9900530,2,710,1420
140400,2025-09-24,"飲料・お酒","清涼飲料",9900200,3,700,2100
140402,2025-09-05,"パン・デザート","惣菜パン",9900391,1,188,188
140406,2025-09-24,"ホットスナック","中華まん",9906315,1,127,127
140406,2025-09-24,"ホットスナック","中華まん",9905102,1,680,680
140406,2025-09-24,"ホットスナック","中華まん",9902413,1,975,975
140406,2025-09-24,"コンビニウェア・日用品","靴下",9900633,3,150,450
140406,2025-09-24,"コンビニウェア・日用品","靴下",9906736,2,148,296
140406,2025-09-28,"お弁当・おむすび","ガツうまおにぎり",9903640,1,290,290
140406,2025-09-28,"パン・デザート","パフェ",9902991,1,198,198
140406,2025-09-28,"コンビニウェア・日用品","靴下",9900635,3,150,450
140406,2025-09-30,"パン・デザート","シュークリーム",9900227,5,820,4100
140408,2025-09-22,"パン・デザート","シュークリーム",9900217,1,703,703
140408,2025-09-22,"日配品・冷凍食品","カップアイス",9903110,3,263,789
140408,2025-09-22,"コンビニウェア・日用品","靴下",9900172,1,358,358
140410,2025-09-01,"お弁当・おむすび","ガツうまおにぎり",9900263,1,380,380
140410,2025-09-01,"飲料・お酒","清涼飲料",9901155,1,171,171
140410,2025-09-01,"パン・デザート","タルト",9905754,1,135,135
140415,2025-09-01,"コンビニウェア・日用品","靴下",9900172,5,388,1940
140415,2025-09-10,"飲料・お酒","清涼飲料",9922541,4,388,1552
140415,2025-09-14,"飲料・お酒","チューハイ",9907208,6,156,936
140415,2025-09-14,"飲料・お酒","チューハイ",9907215,2,978,1956
140415,2025-09-22,"飲料・お酒","清涼飲料",9900299,3,180,540
140415,2025-09-25,"日配品・冷凍食品","カップアイス",9902717,2,184,368
140415,2025-09-25,"日配品・冷凍食品","カップアイス",9905579,2,184,368
140416,2025-09-19,"お弁当・おむすび","定番弁当",9903061,1,427,427
140416,2025-09-19,"お弁当・おむすび","定番弁当",9903063,1,356,356
140416,2025-09-19,"お弁当・おむすび","定番弁当",9901740,1,356,356
140416,2025-09-26,"飲料・お酒","ワイン",9920177,6,394,2364
140416,2025-09-26,"日配品・冷凍食品","カップアイス",9907829,5,488,2440
140417,2025-09-09,"コンビニウェア・日用品","靴下",9906045,4,112,448
140417,2025-09-09,"コンビニウェア・日用品","靴下",9906044,2,127,254
140418,2025-09-28,"飲料・お酒","清涼飲料",9900200,1,700,700
140418,2025-09-28,"コンビニウェア・日用品","靴下",9900172,1,398,398
140421,2025-09-16,"コーヒー","アイスコーヒー",9900236,1,115,115
140422,2025-09-22,"お弁当・おむすび","惣菜おにぎり",9900376,1,485,485
140422,2025-09-22,"パン・デザート","ケーキ",9900971,1,108,108
140422,2025-09-22,"パン・デザート","ケーキ",9900221,1,81,81
140422,2025-09-22,"日配品・冷凍食品","カップアイス",9919486,6,193,1158
140422,2025-09-22,"日配品・冷凍食品","カップアイス",9909707,2,193,386
140422,2025-09-22,"コンビニウェア・日用品","靴下",9900208,2,178,356
140426,2025-09-06,"パン・デザート","シュークリーム",9900227,6,650,3900
140426,2025-09-25,"パン・デザート","パフェ",9905885,1,375,375
140446,2025-09-09,"パン・デザート","パフェ",9902928,1,160,160
140448,2025-09-02,"ホットスナック","チキン",9926977,1,697,697
140452,2025-09-22,"ホットスナック","チキン",9919834,1,280,280
140452,2025-09-22,"パン・デザート","パフェ",9906021,2,300,600
140452,2025-09-22,"パン・デザート","パフェ",9900707,2,297,594
140454,2025-09-02,"飲料・お酒","清涼飲料",9900416,1,480,480
140454,2025-09-04,"飲料・お酒","清涼飲料",9900294,1,775,775
140454,2025-09-04,"パン・デザート","シュークリーム",9900227,3,650,1950
140454,2025-09-04,"日配品・冷凍食品","カップアイス",9901081,1,215,215
140454,2025-09-04,"コンビニウェア・日用品","ノート",9901973,1,638,638
140454,2025-09-15,"コンビニウェア・日用品","靴下",9900171,1,155,155
140454,2025-09-15,"コンビニウェア・日用品","靴下",9900208,5,198,990
140454,2025-09-25,"飲料・お酒","清涼飲料",9900294,1,775,775
140459,2025-09-05,"ホットスナック","チキン",9901016,2,391,782
140459,2025-09-05,"パン・デザート","ホットドッグ",9902688,2,684,1368
140459,2025-09-05,"コーヒー","ブレンドコーヒー",9901605,1,183,183
140459,2025-09-05,"コーヒー","ブレンドコーヒー",9900912,1,183,183
140459,2025-09-05,"コーヒー","ブレンドコーヒー",9905180,1,183,183
140459,2025-09-05,"コーヒー","ブレンドコーヒー",9900913,1,183,183
140459,2025-09-05,"コンビニウェア・日用品","靴下",9905219,1,198,198
140459,2025-09-10,"飲料・お酒","缶ビール",9900640,5,493,2465
140459,2025-09-10,"コーヒー","ブレンドコーヒー",9902157,5,100,500
140459,2025-09-15,"パン・デザート","シュークリーム",9900227,1,574,574
140459,2025-09-16,"ホットスナック","チキン",9901016,2,391,782
140459,2025-09-16,"コンビニウェア・日用品","靴下",9910223,1,293,293
140459,2025-09-23,"ホットスナック","チキン",9901020,1,531,531
140459,2025-09-23,"パン・デザート","ケーキ",9900222,1,56,56
140461,2025-09-15,"飲料・お酒","清涼飲料",9909529,1,327,327
140461,2025-09-15,"ホットスナック","チキン",9900770,5,359,1795
140461,2025-09-15,"コンビニウェア・日用品","靴下",9900633,1,150,150
140461,2025-09-17,"コンビニウェア・日用品","靴下",9903925,5,780,3900
140461,2025-09-17,"コンビニウェア・日用品","靴下",9903920,1,293,293
140461,2025-09-18,"お弁当・おむすび","ガツうまおにぎり",9900013,1,465,465
140461,2025-09-29,"飲料・お酒","清涼飲料",9911076,1,585,585
140463,2025-09-11,"日配品・冷凍食品","カップアイス",9900742,1,239,239
140464,2025-09-09,"お弁当・おむすび","直巻きおにぎり",9901995,1,330,330
140464,2025-09-28,"日配品・冷凍食品","カップアイス",9902374,2,208,416
140467,2025-09-01,"パン・デザート","ケーキ",9901010,3,123,369
140468,2025-09-02,"お弁当・おむすび","ガツうまおにぎり",9900508,1,137,137
140475,2025-09-08,"パン・デザート","サンドイッチ",9916353,1,194,194
140475,2025-09-21,"飲料・お酒","清涼飲料",9901155,2,180,360
140475,2025-09-21,"飲料・お酒","チューハイ",9901896,2,152,304
140475,2025-09-21,"パン・デザート","シュークリーム",9900217,1,782,782
140475,2025-09-21,"コンビニウェア・日用品","靴下",9900171,1,159,159
140484,2025-09-08,"コーヒー","アイスコーヒー",9903302,2,398,796
140484,2025-09-29,"パン・デザート","シュークリーム",9900217,1,698,698
140484,2025-09-29,"パン・デザート","パフェ",9900706,1,525,525
140487,2025-09-01,"飲料・お酒","清涼飲料",9901155,2,171,342
140487,2025-09-19,"コンビニウェア・日用品","靴下",9912554,1,429,429
140489,2025-09-19,"パン・デザート","パフェ",9900706,3,552,1656
140489,2025-09-19,"コーヒー","アイスコーヒー",9900451,2,44,88
140491,2025-09-05,"パン・デザート","タルト",9900759,2,751,1502
140491,2025-09-05,"パン・デザート","タルト",9901437,5,874,4370
140493,2025-09-14,"パン・デザート","ケーキ",9901010,2,123,246
140493,2025-09-14,"パン・デザート","ケーキ",9901011,2,199,398
140494,2025-09-04,"パン・デザート","シュークリーム",9900227,2,650,1300
140494,2025-09-04,"日配品・冷凍食品","冷凍おかず",9905814,1,626,626
