顧客番号,DATE,Page,大分類,滞在秒数
400620,2021-05-11,"/sv/client?","カテゴリF",24.570
400620,2021-05-11,"/sv/browser","カテゴリD",26.591
404322,2021-01-20,"/sv/","カテゴリB",63.001
404322,2021-04-19,"/sv/","カテゴリB",79.257
404322,2021-06-07,"/sv/","カテゴリB",167.204
404322,2021-08-12,"/sv/","カテゴリB",28.582
404322,2021-10-12,"/sv/","カテゴリB",206.626
404322,2021-12-11,"/sv/","カテゴリB",4.330
417982,2021-06-15,"/sv/viewer?","カテゴリB",16.519
417982,2021-01-11,"/sv/customhtml?","カテゴリA",37.571
417982,2021-01-11,"/sv/publisher","カテゴリA",23.062
417982,2021-01-11,"/sv/publisher","カテゴリA",2.163
417982,2021-01-11,"/sv/help/en-us/adminhlp/adsecurehowto.htm","カテゴリE",2.278
417982,2021-01-14,"/sv/help/en-us/adminhlp/adintro.htm","カテゴリD",108.341
417982,2021-01-16,"/sv/bookkeeper?","カテゴリE",66.731
417982,2021-01-16,"/sv/bookkeeper","カテゴリF",15.980
417982,2021-06-15,"/sv/bookkeeper?","カテゴリE",33.157
417982,2021-06-15,"/sv/viewer","カテゴリD",105.198
422650,2021-02-20,"/sv/client?","カテゴリF",67.899
422650,2021-01-02,"/sv/viewer?","カテゴリB",0.843
422650,2021-01-02,"/sv/viewer?","カテゴリB",18.034
422650,2021-01-02,"/sv/help/en-us/surfhlp/publish.htm","カテゴリC",6.978
422650,2021-01-08,"/sv/viewer?","カテゴリB",53.903
422650,2021-02-20,"/","カテゴリE",82.929
422650,2021-03-07,"/sv/viewer?","カテゴリB",75.249
422650,2021-03-17,"/sv/logout?","カテゴリD",46.973
422650,2021-03-17,"/sv/client?","カテゴリF",14.358
422650,2021-04-17,"/sv/viewer?","カテゴリB",33.754
422650,2021-05-22,"/sv/client?","カテゴリF",47.080
425967,2021-03-18,"/sv/logout?","カテゴリD",289.741
425967,2021-04-28,"/sv/client?","カテゴリF",216.180
425967,2021-04-28,"/sv/logout?","カテゴリD",400.080
429096,2021-02-01,"/sv/browser","カテゴリD",97.421
429096,2021-02-01,"/sv/help/en-us/adminhlp/adminhlp.htm","カテゴリB",33.991
429096,2021-02-05,"/sv/help/en-us/adminhlp/adminhlp.htm","カテゴリB",7.960
429096,2021-02-05,"/sv/help/en-us/adminhlp/adminhlp.htm","カテゴリB",68.038
429096,2021-02-05,"/sv/help/en-us/adminhlp/adminhlp.htm","カテゴリB",63.590
434454,2021-03-16,"/sv/viewer","カテゴリD",20.457
434454,2021-05-12,"/sv/help/en-us/adminhlp/adsecuredocument.htm","カテゴリE",32.632
434454,2021-05-22,"/sv/browser","カテゴリD",21.287
434454,2021-06-12,"/sv/browser?","カテゴリG",37.899
434454,2021-06-12,"/sv/bookkeeper?","カテゴリE",85.077
434454,2021-07-17,"/sv/customhtml?","カテゴリA",14.492
434454,2021-08-25,"/sv/bookkeeper","カテゴリF",28.170
434454,2021-08-25,"/sv/viewer","カテゴリD",30.263
434454,2021-08-25,"/sv/bookkeeper","カテゴリF",50.723
445751,2021-01-16,"/sv/client?","カテゴリF",40.500
445751,2021-01-16,"/sv/bookkeeper?","カテゴリE",32.673
445751,2021-01-16,"/sv/help/en-us/surfhlp/surfhlp.htm","カテゴリC",19.485
445751,2021-01-16,"/sv/help/en-us/adminhlp/adminhlp.htm","カテゴリB",22.154
445751,2021-01-16,"/sv/client?","カテゴリF",66.398
445751,2021-02-07,"/sv/client?","カテゴリF",39.311
445751,2021-02-07,"/sv/help/en-us/surfhlp/publish.htm","カテゴリC",49.808
445751,2021-02-07,"/sv/bookkeeper/","カテゴリD",14.047
445751,2021-02-07,"/sv/client?","カテゴリF",26.833
445751,2021-02-23,"/sv/bookkeeper?","カテゴリE",60.790
446644,2021-01-07,"/sv/bookkeeper?","カテゴリE",171.548
446644,2021-01-07,"/sv/viewer?","カテゴリB",171.038
446644,2021-01-07,"/sv/viewer?","カテゴリB",64.415
456344,2021-02-22,"/sv/bookkeeper","カテゴリF",59.724
456344,2021-01-03,"/sv/browser","カテゴリD",43.142
456344,2021-01-10,"/sv/logout?","カテゴリD",33.153
456344,2021-01-10,"/sv/logout?","カテゴリD",86.671
456344,2021-02-18,"/sv/browser?","カテゴリG",11.284
456344,2021-02-18,"/sv/help/en-us/aboutsmartviewer.htm","カテゴリC",8.342
456344,2021-02-22,"/sv/bookkeeper?","カテゴリE",1.396
456344,2021-02-22,"/sv/client?","カテゴリF",51.288
465112,2021-01-09,"/sv/bookkeeper?","カテゴリE",154.703
465112,2021-01-09,"/sv/bookkeeper","カテゴリF",51.606
465112,2021-02-05,"/sv/publisher","カテゴリA",29.533
465112,2021-02-05,"/sv/bookkeeper","カテゴリF",24.522
465112,2021-02-05,"/sv/help/en-us/adminhlp/adsecurehowto.htm","カテゴリE",88.861
465112,2021-03-22,"/sv/","カテゴリB",23.364
465112,2021-03-22,"/sv/publisher","カテゴリA",40.195
465112,2021-03-22,"/sv/bookkeeper","カテゴリF",52.794
465112,2021-04-07,"/sv/browser","カテゴリD",169.327
465112,2021-04-07,"/sv/bookkeeper","カテゴリF",154.097
467489,2021-02-13,"/sv/help/en-us/aboutsmartviewer.htm","カテゴリC",31.044
467489,2021-01-25,"/sv/help/en-us/adminhlp/adindex.htm","カテゴリC",27.069
467489,2021-01-25,"/sv/help/en-us/adminhlp/adindex.htm","カテゴリC",61.448
467489,2021-01-25,"/sv/bookkeeper?","カテゴリE",41.329
467489,2021-01-25,"/sv/bookkeeper?","カテゴリE",84.944
467489,2021-01-25,"/sv/publisher?","カテゴリD",45.737
467489,2021-01-25,"/sv/bookkeeper?","カテゴリE",38.485
467489,2021-01-27,"/sv/bookkeeper?","カテゴリE",3.120
467489,2021-02-20,"/sv/help/en-us/adminhlp/adindex.htm","カテゴリC",35.458
467489,2021-02-20,"/sv/client?","カテゴリF",98.410
467489,2021-06-03,"/sv/help/en-us/surfhlp/surftoc.htm","カテゴリC",82.958
470300,2021-03-10,"/sv/bookkeeper?","カテゴリE",51.740
470300,2021-03-16,"/sv/browser?","カテゴリG",31.403
470300,2021-03-16,"/sv/browser?","カテゴリG",24.947
470300,2021-04-20,"/sv/bookkeeper?","カテゴリE",46.310
470300,2021-06-08,"/sv/bookkeeper?","カテゴリE",2.363
470300,2021-06-08,"/sv/bookkeeper?","カテゴリE",51.948
470300,2021-07-21,"/sv/bookkeeper?","カテゴリE",25.289
470781,2021-05-05,"/sv/help/en-us/adminhlp/adsecurehowto.htm","カテゴリE",25.269
470781,2021-02-06,"/sv/bookkeeper?","カテゴリE",4.747
470781,2021-02-18,"/sv/bookkeeper","カテゴリF",89.163
470781,2021-02-18,"/sv/browser?","カテゴリG",35.123
470781,2021-03-20,"/sv/viewer?","カテゴリB",11.621
470781,2021-05-05,"/sv/help/en-us/adminhlp/adsecuredocument.htm","カテゴリE",21.393
470781,2021-05-05,"","カテゴリB",170.543
470781,2021-05-05,"/sv/browser?","カテゴリG",115.140
472875,2021-10-25,"/sv/bookkeeper?","カテゴリE",19.743
472875,2021-02-28,"/sv/help/en-us/tutorial/smugtut.htm","カテゴリG",60.491
472875,2021-02-28,"/sv/customhtml?","カテゴリA",101.979
472875,2021-04-12,"/sv/browser?","カテゴリG",14.514
472875,2021-08-10,"/sv/viewer","カテゴリD",51.735
472875,2021-08-10,"/sv/viewer","カテゴリD",9.422
472875,2021-08-13,"/sv/help/en-us/adminhlp/adsecuredocument.htm","カテゴリE",0.006
472875,2021-10-25,"/sv/bookkeeper","カテゴリF",62.452
472875,2021-10-25,"/sv/bookkeeper","カテゴリF",23.658
474501,2021-01-08,"/sv/viewer?","カテゴリB",66.544
474501,2021-04-14,"/sv/help/en-us/adminhlp/adintro.htm","カテゴリD",63.765
474501,2021-04-14,"/sv/viewer?","カテゴリB",15.173
474501,2021-06-22,"/sv/viewer?","カテゴリB",94.631
474501,2021-08-24,"/sv/help/en-us/adminhlp/adintro.htm","カテゴリD",39.601
474501,2021-08-24,"/sv/viewer?","カテゴリB",25.734
474501,2021-10-02,"/sv/publisher?","カテゴリD",51.942
474501,2021-11-26,"/sv/publisher?","カテゴリD",20.610
478269,2021-01-18,"/sv/bookkeeper?","カテゴリE",15.815
478269,2021-02-20,"/sv/bookkeeper?","カテゴリE",74.028
478269,2021-03-29,"/sv/bookkeeper?","カテゴリE",103.616
478269,2021-08-11,"/sv/bookkeeper?","カテゴリE",88.350
478269,2021-10-08,"/sv/bookkeeper?","カテゴリE",1.361
478269,2021-10-25,"/sv/bookkeeper?","カテゴリE",163.957
478269,2021-12-11,"/sv/bookkeeper?","カテゴリE",26.874
479669,2021-02-03,"/sv/bookkeeper/","カテゴリD",77.304
479669,2021-01-30,"/sv/help/en-us/surfhlp/publish.htm","カテゴリC",289.790
479669,2021-02-03,"/sv/bookkeeper/","カテゴリD",276.906
479904,2021-02-05,"/sv/publisher?","カテゴリD",185.829
479904,2021-01-14,"/sv/help/en-us/surfhlp/surfhlp.htm","カテゴリC",189.777
479904,2021-02-17,"/sv/bookkeeper/","カテゴリD",53.989
479904,2021-03-23,"/sv/viewer?","カテゴリB",3.405
482172,2021-02-03,"/sv/bookkeeper?","カテゴリE",24.783
482172,2021-02-03,"/sv/publisher","カテゴリA",151.242
482172,2021-02-03,"/sv/bookkeeper?","カテゴリE",92.968
482172,2021-02-03,"/sv/bookkeeper?","カテゴリE",105.521
482172,2021-05-01,"/sv/bookkeeper?","カテゴリE",80.485
484805,2021-01-06,"/sv/viewer?","カテゴリB",40.744
484805,2021-01-19,"/sv/viewer?","カテゴリB",42.462
484805,2021-02-05,"/sv/logout?","カテゴリD",26.698
484805,2021-03-05,"/sv/bookkeeper?","カテゴリE",33.332
484805,2021-03-05,"/sv/","カテゴリB",16.336
484805,2021-04-15,"/sv/viewer?","カテゴリB",116.754
484805,2021-04-15,"/sv/bookkeeper?","カテゴリE",61.673
488581,2021-01-07,"/sv/browser","カテゴリD",324.430
488581,2021-01-07,"/sv/browser","カテゴリD",202.570
497421,2021-04-15,"/sv/publisher?","カテゴリD",179.448
497421,2021-02-11,"/sv/browser?","カテゴリG",168.370
497421,2021-02-11,"/sv/help/en-us/adminhlp/adsecure.htm","カテゴリB",82.716
497421,2021-04-10,"/sv/client?","カテゴリF",157.466
498202,2021-01-29,"/sv/browser?","カテゴリG",29.943
498202,2021-01-29,"/sv/bookkeeper?","カテゴリE",113.167
498202,2021-03-31,"/sv/help/en-us/surfhlp/surftoc.htm","カテゴリC",67.144
498202,2021-03-31,"/sv/bookkeeper?","カテゴリE",24.132
498202,2021-05-08,"/sv/bookkeeper?","カテゴリE",118.615
499241,2021-01-05,"/sv/viewer?","カテゴリB",90.265
499241,2021-01-14,"/sv/viewer?","カテゴリB",253.687
499241,2021-01-28,"/sv/bookkeeper","カテゴリF",45.632
499241,2021-01-28,"/sv/bookkeeper?","カテゴリE",23.395
499241,2021-01-28,"/sv/bookkeeper?","カテゴリE",5.553
499241,2021-01-28,"/sv/browser","カテゴリD",163.469
502664,2021-01-01,"/sv/bookkeeper?","カテゴリE",32.135
502664,2021-01-05,"/sv/publisher?","カテゴリD",30.320
502664,2021-01-07,"/sv/viewer?","カテゴリB",67.891
502664,2021-01-09,"/sv/browser?","カテゴリG",46.005
502664,2021-01-09,"/sv/client?","カテゴリF",3.290
502664,2021-01-13,"/sv/help/en-us/surfhlp/browse.htm","カテゴリD",23.545
502664,2021-01-30,"/sv/help/en-us/surfhlp/customdoc.htm","カテゴリC",149.814
508779,2021-03-03,"/sv/logout?","カテゴリD",60.285
508779,2021-03-03,"/sv/browser","カテゴリD",7.203
508779,2021-03-27,"/sv/bookkeeper","カテゴリF",77.875
508779,2021-03-27,"/sv/","カテゴリB",24.489
508779,2021-04-07,"/sv/","カテゴリB",43.413
508779,2021-04-12,"/sv/bookkeeper","カテゴリF",4.133
508779,2021-04-15,"/sv/viewer","カテゴリD",57.145
508779,2021-04-30,"/sv/viewer?","カテゴリB",75.354
508779,2021-05-27,"/sv/browser?","カテゴリG",56.101
508779,2021-05-27,"/sv/bookkeeper/","カテゴリD",4.004
523670,2021-04-03,"/sv/help/en-us/adminhlp/adsecuredocument.htm","カテゴリE",3.700
523670,2021-01-11,"/sv/browser?","カテゴリG",1.652
523670,2021-01-11,"/sv/help/en-us/adminhlp/adintro.htm","カテゴリD",35.271
523670,2021-01-11,"/sv/bookkeeper/","カテゴリD",193.934
523670,2021-01-11,"/sv/bookkeeper?","カテゴリE",28.593
523670,2021-01-11,"/sv/","カテゴリB",51.208
523670,2021-01-11,"/sv/help/en-us/surfhlp/surftoc.htm","カテゴリC",62.053
523670,2021-03-14,"/sv/help/en-us/adminhlp/adintro.htm","カテゴリD",88.705
523670,2021-03-14,"/sv/bookkeeper/","カテゴリD",122.020
523670,2021-03-14,"/sv/bookkeeper/","カテゴリD",8.717
523670,2021-04-03,"/sv/help/en-us/adminhlp/adsecuredocument.htm","カテゴリE",5.147
541793,2021-12-09,"/sv/logout?","カテゴリD",152.264
541793,2021-01-11,"/sv/viewer?","カテゴリB",2.770
541793,2021-05-26,"/sv/browser?","カテゴリG",50.244
541793,2021-06-23,"/sv/browser","カテゴリD",24.756
541793,2021-07-15,"/sv/bookkeeper/","カテゴリD",35.105
541793,2021-07-15,"/sv/bookkeeper?","カテゴリE",87.651
541793,2021-09-16,"/sv/bookkeeper","カテゴリF",5.103
541793,2021-09-16,"/sv/bookkeeper","カテゴリF",111.616
541793,2021-09-21,"/sv/browser?","カテゴリG",35.378
541793,2021-11-05,"/sv/publisher","カテゴリA",42.474
541793,2021-11-05,"/sv/bookkeeper?","カテゴリE",178.681
541793,2021-11-24,"/sv/logout?","カテゴリD",100.958
545264,2021-01-04,"/sv/bookkeeper?","カテゴリE",87.901
545264,2021-01-12,"/sv/logout?","カテゴリD",12.682
545264,2021-01-12,"/sv/","カテゴリB",212.416
547440,2021-01-03,"/sv/bookkeeper?","カテゴリE",86.361
547440,2021-01-04,"/sv/publisher?","カテゴリD",79.861
547440,2021-01-04,"/sv/publisher?","カテゴリD",126.767
547440,2021-01-04,"/sv/bookkeeper?","カテゴリE",53.011
554912,2021-02-19,"/sv/help/en-us/surfhlp/surftoc.htm","カテゴリC",22.357
554912,2021-12-11,"/sv/browser?","カテゴリG",28.550
554912,2021-02-19,"/sv/bookkeeper?","カテゴリE",47.839
554912,2021-06-04,"/sv/browser","カテゴリD",21.540
554912,2021-06-04,"/sv/bookkeeper?","カテゴリE",45.860
554912,2021-06-15,"/sv/client?","カテゴリF",37.221
554912,2021-09-22,"/sv/help/en-us/surfhlp/surftoc.htm","カテゴリC",16.553
554912,2021-09-22,"/sv/viewer?","カテゴリB",79.018
554912,2021-12-11,"/sv/bookkeeper","カテゴリF",73.061
571647,2021-01-05,"/sv/publisher","カテゴリA",27.606
571647,2021-01-13,"/sv/publisher","カテゴリA",2.486
571647,2021-03-10,"/sv/bookkeeper?","カテゴリE",37.117
571647,2021-03-10,"/sv/bookkeeper?","カテゴリE",5.316
571647,2021-03-10,"/sv/bookkeeper?","カテゴリE",32.100
571647,2021-03-10,"/sv/bookkeeper/","カテゴリD",44.393
571647,2021-05-08,"/sv/browser?","カテゴリG",12.466
571647,2021-05-08,"/sv/help/en-us/surfhlp/publish.htm","カテゴリC",51.122
571647,2021-05-18,"/sv/client?","カテゴリF",88.037
571647,2021-05-18,"/sv/bookkeeper/","カテゴリD",13.357
573078,2021-01-31,"/sv/help/en-us/surfhlp/surfix.htm","カテゴリD",182.243
573078,2021-01-17,"/sv/help/en-us/surfhlp/surfix.htm","カテゴリD",434.327
573078,2021-01-17,"/sv/bookkeeper?","カテゴリE",64.968
573078,2021-01-17,"/sv/browser","カテゴリD",206.462
573305,2021-08-23,"/sv/viewer","カテゴリD",59.285
573305,2021-01-04,"/sv/viewer?","カテゴリB",120.682
573305,2021-04-11,"/sv/bookkeeper/","カテゴリD",77.987
573305,2021-04-11,"/sv/bookkeeper?","カテゴリE",99.051
573305,2021-05-31,"/sv/bookkeeper/","カテゴリD",46.995
573780,2021-01-01,"/sv/help/en-us/surfhlp/customdoc.htm","カテゴリC",41.081
573780,2021-01-01,"/sv/bookkeeper?","カテゴリE",65.874
573780,2021-01-04,"/sv/viewer?","カテゴリB",8.702
573780,2021-01-13,"/sv/help/en-us/surfhlp/publish.htm","カテゴリC",11.586
573780,2021-01-13,"/sv/help/en-us/adminhlp/adminhlp.htm","カテゴリB",21.851
573780,2021-01-13,"/sv/browser","カテゴリD",41.302
573780,2021-01-13,"/sv/browser","カテゴリD",122.604
577186,2021-01-04,"/sv/publisher?","カテゴリD",50.551
577186,2021-01-25,"/sv/help/en-us/surfhlp/browse.htm","カテゴリD",28.273
577186,2021-01-25,"/sv/help/en-us/surfhlp/browse.htm","カテゴリD",68.163
577186,2021-02-28,"/sv/help/en-us/surfhlp/browse.htm","カテゴリD",5.642
577186,2021-02-28,"/sv/help/en-us/surfhlp/browse.htm","カテゴリD",9.891
577186,2021-03-15,"/sv/publisher?","カテゴリD",7.083
577186,2021-03-15,"/sv/help/en-us/surfhlp/browse.htm","カテゴリD",6.845
577186,2021-03-15,"/sv/help/en-us/surfhlp/browse.htm","カテゴリD",22.552
578404,2021-01-02,"/sv/logout?","カテゴリD",44.142
578404,2021-01-02,"/sv/logout?","カテゴリD",104.797
578404,2021-01-02,"/sv/help/en-us/adminhlp/adintro.htm","カテゴリD",9.329
578404,2021-01-23,"/sv/bookkeeper?","カテゴリE",145.912
578404,2021-01-23,"/sv/publisher?","カテゴリD",67.018
578404,2021-01-23,"/sv/browser","カテゴリD",13.990
578404,2021-01-28,"/sv/bookkeeper?","カテゴリE",56.783
578404,2021-01-28,"/sv/bookkeeper?","カテゴリE",10.833
578404,2021-02-11,"/sv/help/en-us/surfhlp/surftoc.htm","カテゴリC",21.196
581437,2021-03-31,"/sv/viewer?","カテゴリB",56.697
581437,2021-03-31,"/sv/bookkeeper","カテゴリF",25.564
581437,2021-07-16,"/sv/help/en-us/surfhlp/browse.htm","カテゴリD",25.336
581437,2021-07-28,"/sv/bookkeeper","カテゴリF",96.123
581437,2021-08-10,"/sv/bookkeeper?","カテゴリE",0.022
581437,2021-08-23,"/sv/bookkeeper?","カテゴリE",147.252
581437,2021-11-04,"/sv/bookkeeper","カテゴリF",69.005
584752,2021-05-07,"/bookkeeper/","カテゴリB",168.439
584752,2021-01-02,"/sv/help/en-us/adminhlp/adcat.htm","カテゴリC",163.250
584752,2021-03-11,"/sv/help/en-us/adminhlp/adcat.htm","カテゴリC",475.311
593915,2021-01-13,"/sv/viewer?","カテゴリB",193.642
593915,2021-01-06,"/sv/viewer?","カテゴリB",78.787
593915,2021-01-13,"/sv/browser?","カテゴリG",203.405
593915,2021-02-18,"/sv/viewer?","カテゴリB",93.535
593915,2021-02-19,"/sv/browser?","カテゴリG",74.631
597108,2021-01-26,"/sv/viewer?","カテゴリB",43.443
597108,2021-01-28,"/sv/bookkeeper?","カテゴリE",50.463
597108,2021-06-30,"/sv/help/en-us/adminhlp/adminhlp.htm","カテゴリB",73.201
597108,2021-07-09,"/sv/client?","カテゴリF",344.344
597108,2021-07-09,"/sv/bookkeeper/","カテゴリD",202.616
597108,2021-07-09,"/sv/bookkeeper/","カテゴリD",34.933
606459,2021-04-20,"/sv/browser","カテゴリD",31.151
606459,2021-04-20,"/sv/browser?","カテゴリG",65.152
606459,2021-04-20,"/sv/bookkeeper?","カテゴリE",63.772
606459,2021-09-02,"/sv/help/en-us/adminhlp/adintro.htm","カテゴリD",9.286
606459,2021-09-02,"/sv/bookkeeper/","カテゴリD",21.805
606459,2021-09-02,"/sv/bookkeeper","カテゴリF",144.549
606459,2021-09-02,"/sv/publisher?","カテゴリD",51.284
615167,2021-06-26,"/sv/help/en-us/surfhlp/surfhlp.htm","カテゴリC",59.968
615167,2021-04-21,"/sv/viewer?","カテゴリB",40.994
615167,2021-05-12,"/sv/bookkeeper?","カテゴリE",124.855
615167,2021-06-09,"/sv/bookkeeper?","カテゴリE",8.283
615167,2021-06-09,"/sv/help/en-us/adminhlp/adminhlp.htm","カテゴリB",24.918
615167,2021-06-09,"/sv/logout?","カテゴリD",54.655
615167,2021-06-09,"/sv/browser?","カテゴリG",4.033
615167,2021-07-14,"/sv/browser?","カテゴリG",43.989
615167,2021-07-14,"/sv/bookkeeper","カテゴリF",13.306
620298,2021-12-31,"/sv/logout?","カテゴリD",51.024
620298,2021-06-17,"/sv/help/en-us/surfhlp/publish.htm","カテゴリC",182.530
620298,2021-06-17,"/sv/help/en-us/surfhlp/viewdocuments.htm","カテゴリF",42.023
620298,2021-06-17,"/sv/help/en-us/surfhlp/browse.htm","カテゴリD",59.331
620298,2021-06-17,"/sv/help/en-us/surfhlp/browse.htm","カテゴリD",9.601
620298,2021-09-18,"/sv/help/en-us/adminhlp/adintro.htm","カテゴリD",44.469
620298,2021-12-28,"/sv/help/en-us/adminhlp/adintro.htm","カテゴリD",34.021
620475,2021-02-16,"/","カテゴリE",43.232
620475,2021-01-20,"/sv/help/en-us/adminhlp/adindex.htm","カテゴリC",72.892
620475,2021-01-20,"/sv/help/en-us/surfhlp/surftoc.htm","カテゴリC",2.237
620475,2021-01-20,"/sv/help/en-us/adminhlp/adindex.htm","カテゴリC",14.734
620475,2021-01-22,"/sv/viewer?","カテゴリB",23.885
620475,2021-01-22,"/sv/help/en-us/adminhlp/adindex.htm","カテゴリC",46.990
620475,2021-01-22,"/sv/help/en-us/adminhlp/adindex.htm","カテゴリC",39.476
620475,2021-01-22,"/sv/help/en-us/surfhlp/publish.htm","カテゴリC",72.068
620475,2021-01-23,"/sv/client?","カテゴリF",64.626
620475,2021-01-26,"/sv/help/en-us/adminhlp/adindex.htm","カテゴリC",40.626
620475,2021-01-28,"/sv/help/en-us/surfhlp/surftoc.htm","カテゴリC",68.232
625691,2021-01-06,"/sv/bookkeeper?","カテゴリE",42.265
625691,2021-01-06,"/sv/bookkeeper?","カテゴリE",213.544
625691,2021-01-27,"/sv/bookkeeper?","カテゴリE",28.509
625691,2021-02-13,"/sv/bookkeeper?","カテゴリE",7.705
625691,2021-03-05,"/sv/bookkeeper?","カテゴリE",15.134
625691,2021-03-25,"/sv/bookkeeper?","カテゴリE",23.368
625691,2021-04-30,"/sv/bookkeeper?","カテゴリE",26.489
625691,2021-05-20,"/sv/bookkeeper?","カテゴリE",44.849
625691,2021-05-20,"/","カテゴリE",41.212
