ID,DATE,TERM,利用機種,OPEREATER,comment,クレーム,機器,機能・サービス,請求,購入
2015,2024-02-13,"2月第3週","B919","JK","HPがよくない。自分では、必要な情報が、さがせない。また、電話機もあまりよくない。",1,1,0,0,0
810,2024-02-13,"2月第3週","L701","JK","間違い電話がかかってくるので、番号を変えたい。",0,0,0,0,0
1359,2024-02-13,"2月第3週","B919","JK","電話がかからないことが多い。バッテリーがよくないと思う。",1,1,0,0,0
1079,2024-02-13,"2月第3週","B919","JK","新しい番号にしたい。お客様窓口に転送。",0,0,0,0,0
1363,2024-02-13,"2月第3週","L701","KC","電話機が最悪",1,1,0,0,0
2195,2024-02-13,"2月第3週","L701","KC","メールの使い方を知りたい。HPを参照するように伝える。",0,0,1,0,0
96,2024-02-13,"2月第3週","V501","KC","カスタマーサポートがひどい。",1,0,0,0,0
85,2024-02-13,"2月第3週","B919","KC","XVYX社のPDA付きの新しい電話がほしい。",0,0,0,0,1
1879,2024-02-13,"2月第3週","L701","KC","新しい電話機が気に入らない。前の電話機に比べて使い方が難しい。",1,1,0,0,0
3424,2024-02-13,"2月第2週","L701","KC","電話機が駄目。こんなものを売っている理由がわからない。ショップに行くように伝えたが、とにかく新しい電話機を送ってくれとのこと。3399モデルは時間の無駄。",1,1,0,0,0
898,2024-02-13,"2月第3週","B919","KO","住所変更",0,0,0,0,0
1902,2024-02-13,"2月第3週","V501","KO","電話がかからないことが多い。バッテリーがよくないと思う。",1,1,0,0,0
2165,2024-02-13,"2月第3週","B919","KO","間違い電話がかかってくるので、番号を変えたい。",0,0,0,0,0
645,2024-02-13,"2月第3週","L701","KO","他社は料金が安くて、契約期間のないものがある。今の契約をすぐ破棄したい。",1,0,0,1,0
626,2024-02-13,"2月第3週","B919","KO","家族用に回線を追加したい。料金プランについて知りたい。",0,0,0,0,1
3099,2024-02-13,"2月第3週","V501","MF","職場に電話が転送されない。他の機能はうまくいっているかどうか尋ねる。また、HPを参照するように伝える。",0,0,1,0,0
3282,2024-02-13,"2月第3週","B919","MF","HPがよくない。自分では、必要な情報が、さがせない。",1,0,0,0,0
849,2024-02-13,"2月第3週","V501","MF","我が社の電話を拾ったが、どうしたらよいか。バッテリーは切れている。また、我が社のどの部門あてに送ったらよいのか、質問。",0,0,0,0,0
336,2024-02-13,"2月第3週","B919","MF","どこでサービスエリア外になるのか、わからない。HPを参照するように伝える。",0,0,0,0,0
1313,2024-02-13,"2月第3週","B919","MF","使用状況について知りたい。ローミングの有無について知りたい。ローミングの料金について知りたい。料金プランの変更を検討中。",0,0,0,1,0
3439,2024-02-13,"2月第3週","B919","MK","住所変更。遠くに引っ越すので、番号が変わるのかどうか知りたい。",0,0,0,0,0
326,2024-02-13,"2月第3週","B919","MK","すぐに上司に転送",0,0,0,0,0
2174,2024-02-13,"2月第3週","B919","MK","住所変更。遠くに引っ越すので、番号が変わるのかどうか知りたい。",0,0,0,0,0
730,2024-02-13,"2月第3週","V501","MK","PDA付きの携帯がほしい。そのようなモデルはあるのか。",0,0,0,0,1
2644,2024-02-13,"2月第3週","B919","MK","今週末までに、奥さん用に新しい回線がほしい。",0,0,0,0,1
2198,2024-02-13,"2月第3週","B919","MT","メールの使い方を知りたい。HPを参照するように伝える。",0,0,1,0,0
3641,2024-02-13,"2月第3週","L701","MT","今週末までに、奥さん用に新しい回線がほしい。",0,0,0,0,1
1283,2024-02-13,"2月第3週","B919","MT","電話機が駄目。こんなものを売っている理由がわからない。ショップに行くように伝えたが、とにかく新しい電話機を送ってくれとのこと。3399モデルは時間の無駄。",1,1,0,0,0
2750,2024-02-13,"2月第3週","B919","MT","家族割引を利用したい。お客様窓口に転送。",0,0,1,0,1
60,2024-02-13,"2月第3週","V501","MT","カスタマーサポートをもっと改善してほしい。",1,0,0,0,0
1077,2024-02-13,"2月第3週","B919","SS","新しい番号にしたい。お客様窓口に転送。",0,0,0,0,0
2175,2024-02-13,"2月第3週","B919","SS","どこでサービスエリア外になるのか、わからない。HPを参照するように伝える。",0,0,0,0,0
2248,2024-02-13,"2月第3週","B919","SS","新しい料金プランについて知りたい。すぐに解約の可能性大。無料通話分を増やしたい。",0,0,0,1,0
114,2024-02-13,"2月第3週","B919","SS","家族用に回線を追加したい。料金プランについて知りたい。",0,0,0,0,1
2144,2024-02-13,"2月第3週","V501","SS","購入した時から、電話機が故障していたのではないか。",1,1,0,0,0
830,2024-02-13,"2月第3週","B919","TH","充電器の調子が悪い。その結果、通話ができなくなっている。今すぐ解約したい。",1,1,0,0,0
1676,2024-02-13,"2月第3週","B919","TH","電話機を紛失。解約センターに電話。もう一度連絡してもらうまで、解約しないことを伝える。再度連絡予定。",0,1,0,0,0
3410,2024-02-13,"2月第3週","V501","TH","電波が弱い。バッテリーを交換しても駄目。",1,1,0,0,0
2419,2024-02-13,"2月第3週","B919","TH","近くのお店の場所を知りたい。付属品を購入したい。",0,0,0,0,1
3179,2024-02-13,"2月第3週","V501","TH","受話器がもっと大きいほうがよい。長時間だと疲れる。",1,1,0,0,0
337,2024-02-13,"2月第3週","B919","TM","我が社の電話を拾ったが、どうしたらよいか。バッテリーは切れている。また、我が社のどの部門あてに送ったらよいのか、質問。",0,0,0,0,0
1337,2024-02-13,"2月第3週","B919","TM","LAやNYでのサービスエリアについて知りたい。旅行中につながらなくならないか、心配。",1,1,0,0,0
2533,2024-02-13,"2月第3週","L701","TM","新しい料金プランについて知りたい。すぐに解約の可能性大。無料通話分を増やしたい。",0,0,0,1,0
3432,2024-02-13,"2月第3週","V501","TM","電話機の取説をなくしたので、新しいのがほしい。HPを参照するように伝える。",0,0,0,0,0
343,2024-02-13,"2月第3週","B919","TM","新しい電話機が気に入らない。前の電話機に比べて使い方が難しい。",1,1,0,0,0
2675,2024-02-13,"2月第3週","V501","TM","使用状況について知りたい。ローミングの有無について知りたい。ローミングの料金について知りたい。料金プランの変更を検討中。",0,0,0,1,0
3767,2024-02-13,"2月第3週","V501","TM","請求書の見方がわからない。１分間当たりの料金を伝える。",1,1,0,0,0
2597,2024-02-13,"2月第3週","B919","TM","住所変更",0,0,0,0,0
3212,2024-02-13,"2月第3週","B919","TM","新しい着替えパネルがほしい。",0,0,0,0,1
2841,2024-02-13,"2月第3週","B919","TM","キャッチホンの設定をオフにしたい。HPを参照するように伝える。",0,0,1,0,0
305,2024-02-13,"2月第3週","B919","TM","高速道路上以外では、受信状態がよくない。いつこの問題が解決されるのか知りたい。",1,1,0,0,0
2168,2024-02-13,"2月第3週","B919","TS","LAやNYでのサービスエリアについて知りたい。旅行中につながらなくならないか、心配。",1,1,0,0,0
734,2024-02-13,"2月第3週","B919","TS","電話機の性能がほんとうに悪い。自宅付近だとほとんど何も聞こえない。",1,1,0,0,0
1362,2024-02-13,"2月第3週","B919","TS","電話機が最悪",1,1,0,0,0
3144,2024-02-13,"2月第3週","B919","TS","今週末までに、もう１回線追加申し込みをしたい。お客様窓口に転送。",0,0,0,0,1
2423,2024-02-13,"2月第3週","V501","TS","通話が聞こえづらい。雑音がひどい。",1,1,0,0,0
3175,2024-02-13,"2月第3週","B919","TS","通話が聞こえづらい。雑音がひどい。",1,1,0,0,0
313,2024-02-13,"2月第3週","B919","YN","LAやNYでのサービスエリアについて知りたい。旅行中につながらなくならないか、心配。",1,1,0,0,0
40,2024-02-13,"2月第3週","B919","YN","初めからバッテリーの調子が悪い。今すぐ新しい電話器がほしい。",0,0,1,0,0
771,2024-02-13,"2月第3週","L701","YN","電話機が駄目。こんなものを売っている理由がわからない。ショップに行くように伝えたが、とにかく新しい電話機を送ってくれとのこと。3399モデルは時間の無駄。",1,1,0,0,0
421,2024-02-13,"2月第3週","V501","YN","着信音の変更方法が知りたい。HPを参照するように伝える。",1,0,0,1,0
1257,2024-02-13,"2月第3週","V501","YN","電波が弱い。バッテリーを交換しても駄目。",1,1,0,0,0
1144,2024-02-13,"2月第3週","B919","YW","電話機を紛失。解約センターに電話。もう一度連絡してもらうまで、解約しないことを伝える。再度連絡予定。",0,1,0,0,0
2749,2024-02-13,"2月第3週","B919","YW","家族割引を利用したい。お客様窓口に転送。",0,0,1,0,1
3801,2024-02-13,"2月第3週","B919","YW","電話の基本的な使い方が、わからない。ショップに行って教えてもらうように伝える。",0,1,0,0,0
800,2024-02-13,"2月第3週","V501","YW","すぐに上司に転送",0,0,0,0,0
2875,2024-02-13,"2月第3週","V501","YW","充電器を紛失。すぐに購入できる場所は。ショップに行くように伝える。",0,0,0,0,1
1314,2024-02-13,"2月第3週","V501","YW","調子が悪いのは、電話機のせいなのか、それともバッテリーのせいなのか、わからない。",1,1,0,0,0
1576,2024-02-14,"2月第3週","V501","CT","初めからバッテリーの調子が悪い。今すぐ新しい電話器がほしい。",0,0,1,0,0
3161,2024-02-14,"2月第3週","V501","CT","PDA付きの携帯がほしい。そのようなモデルはあるのか。",0,0,0,0,1
1365,2024-02-14,"2月第3週","B919","CT","電話機が最悪",1,1,0,0,0
1048,2024-02-14,"2月第3週","V501","CT","キャッチホンの設定をオフにしたい。HPを参照するように伝える。",0,0,1,0,0
2748,2024-02-14,"2月第3週","L701","HY","家族割引を利用したい。お客様窓口に転送。",0,0,1,0,1
1674,2024-02-14,"2月第3週","L701","HY","住所変更",0,0,0,0,0
1574,2024-02-14,"2月第3週","V501","HY","初めからバッテリーの調子が悪い。今すぐ新しい電話器がほしい。",0,0,1,0,0
1868,2024-02-14,"2月第3週","L701","HY","住所変更。遠くに引っ越すので、番号が変わるのかどうか知りたい。",0,0,0,0,0
894,2024-02-14,"2月第3週","L701","JK","他社は料金が安くて、契約期間のないものがある。今の契約をすぐ破棄したい。",1,0,0,1,0
318,2024-02-14,"2月第3週","B919","JK","充電器の調子が悪い。その結果、通話ができなくなっている。今すぐ解約したい。",1,1,0,0,0
