顧客_ID,キャンペーン,$LRP-キャンペーン,ゴールドカード
28413,0,0.290,0
28448,1,0.432,1
28453,0,0.034,0
28458,0,0.164,0
28458,0,0.164,0
28470,0,0.304,0
28470,0,0.304,0
28472,0,0.038,0
28473,0,0.131,0
28497,0,0.046,0
28498,0,0.281,0
28499,1,0.334,0
28499,0,0.334,0
28503,0,0.042,0
28516,0,0.332,0
28516,0,0.332,0
28522,0,0.038,0
28527,0,0.017,0
28543,1,0.446,0
28545,1,0.437,0
28547,0,0.031,0
28549,0,0.207,0
28568,0,0.193,0
28575,0,0.000,0
28584,0,0.000,0
28594,0,0.181,0
28596,0,0.050,0
28597,0,0.028,0
28622,0,0.272,0
28627,0,0.020,0
28628,0,0.041,0
28639,0,0.032,0
28642,0,0.263,0
28645,0,0.187,0
28648,0,0.037,0
28650,1,0.178,0
28664,1,0.268,1
28664,1,0.268,1
28668,0,0.366,0
28668,1,0.366,0
28670,0,0.254,0
28680,0,0.342,0
28691,1,0.270,0
28694,1,0.307,0
28697,0,0.042,0
28701,1,0.479,0
28712,0,0.217,0
28720,0,0.193,0
28724,0,0.314,0
28728,0,0.437,0
28728,0,0.437,0
28729,0,0.032,0
28731,0,0.040,0
28736,0,0.175,0
28736,1,0.175,0
28739,0,0.036,0
28759,0,0.085,0
28760,1,0.426,0
28762,0,0.313,0
28762,0,0.313,0
28763,0,0.297,0
28779,0,0.290,0
28779,0,0.290,0
28784,1,0.281,0
28786,1,0.191,0
28804,0,0.042,0
28810,0,0.379,0
28815,0,0.030,0
28821,0,0.025,0
28889,1,0.240,0
28902,0,0.433,0
28902,0,0.433,0
28908,0,0.000,0
28914,1,0.262,0
28922,0,0.392,0
28938,0,0.020,0
28941,0,0.450,0
28965,0,0.233,0
28965,0,0.233,0
28971,0,0.031,0
28973,0,0.000,0
28974,0,0.091,0
28979,1,0.182,0
28983,0,0.294,0
28983,1,0.294,0
28994,0,0.181,0
28997,0,0.316,0
29005,0,0.302,0
29011,0,0.386,0
29014,0,0.013,0
29038,0,0.220,0
29038,0,0.220,0
29055,0,0.035,0
29057,1,0.016,1
29065,0,0.047,0
29070,0,0.037,0
29073,0,0.035,1
29086,0,0.229,0
29099,0,0.266,0
29110,0,0.206,0
29124,0,0.028,0
29135,0,0.350,0
29157,0,0.030,0
29161,1,0.261,0
29164,0,0.307,0
29165,0,0.491,0
29165,0,0.491,0
29167,0,0.042,0
29182,0,0.000,0
29189,1,0.321,0
29196,0,0.174,0
29196,0,0.174,0
29197,0,0.283,0
29203,0,0.330,0
29205,0,0.034,0
29217,0,0.285,0
29217,1,0.285,0
29220,0,0.017,0
29250,0,0.233,0
29252,0,0.432,0
29255,1,0.241,0
29289,1,0.279,0
29303,0,0.303,0
29303,0,0.303,0
29306,0,0.363,0
29318,0,0.000,0
29321,0,0.321,0
29323,0,0.032,0
29328,0,0.038,0
29330,0,0.034,0
29331,0,0.040,0
29335,0,0.000,0
29336,1,0.138,0
29336,0,0.138,0
29338,0,0.031,0
29341,0,0.198,0
29347,0,0.033,0
29349,1,0.266,0
29353,0,0.181,0
29353,0,0.181,0
29373,0,0.185,1
29376,0,0.041,0
29395,0,0.017,0
29396,0,0.000,0
29397,0,0.092,0
29400,0,0.170,0
29407,0,0.045,0
29420,0,0.169,0
29432,0,0.026,0
29439,0,0.244,0
29444,0,0.149,0
29449,1,0.397,1
29450,0,0.037,0
29464,1,0.220,0
29485,0,0.342,0
29485,0,0.342,0
29487,0,0.363,0
29495,0,0.372,0
29504,1,0.288,0
29504,0,0.288,0
29520,1,0.268,0
29521,0,0.036,0
29539,0,0.514,0
29539,1,0.514,0
29540,0,0.041,0
29542,0,0.036,0
29551,0,0.288,0
29551,0,0.288,0
29552,1,0.218,0
29556,0,0.034,0
29570,0,0.040,0
29586,0,0.474,0
29586,0,0.474,0
29596,1,0.178,0
29596,0,0.178,0
29597,1,0.354,0
29609,0,0.017,0
29627,0,0.038,0
29636,0,0.000,0
29637,0,0.318,0
29639,0,0.384,0
29643,0,0.037,0
29648,1,0.276,0
29650,0,0.219,0
29650,1,0.219,0
29662,0,0.031,0
29671,1,0.301,0
29678,0,0.381,0
29678,0,0.381,0
29694,0,0.033,0
29699,1,0.258,0
29700,0,0.226,0
29704,1,0.294,0
29704,0,0.294,0
29708,0,0.044,0
29719,1,0.248,0
29725,0,0.274,0
29730,0,0.040,0
29734,1,0.260,0
29752,0,0.025,0
29765,0,0.274,0
29766,0,0.000,0
29782,0,0.427,0
29804,1,0.405,0
29804,0,0.405,0
29807,0,0.301,0
29819,0,0.034,0
29836,0,0.000,0
29838,0,0.000,0
29842,0,0.211,0
29855,0,0.348,0
29855,0,0.348,0
29869,0,0.031,0
29884,0,0.019,0
29892,0,0.472,0
29898,0,0.206,0
29898,0,0.206,0
29903,0,0.344,0
29904,0,0.030,0
29910,0,0.265,0
29910,0,0.265,0
29911,0,0.407,1
29913,0,0.029,0
29930,0,0.208,0
29933,0,0.206,0
29942,1,0.247,0
29942,0,0.247,0
29953,1,0.305,0
29959,0,0.259,0
29962,0,0.269,0
29964,0,0.407,0
29964,0,0.407,0
29973,0,0.156,0
29984,1,0.351,0
29984,0,0.351,0
29996,0,0.234,0
30001,0,0.022,0
30023,0,0.235,0
30023,1,0.235,0
30027,0,0.042,0
30034,0,0.211,0
30069,0,0.040,0
30074,0,0.018,0
30098,0,0.046,0
30104,0,0.033,0
30118,0,0.020,0
30128,0,0.034,0
30132,1,0.244,0
30138,1,0.311,0
30140,0,0.196,0
30148,0,0.279,0
30148,0,0.279,0
30155,0,0.217,0
30158,0,0.236,0
30165,0,0.039,0
30181,0,0.313,0
30192,1,0.000,1
30195,1,0.213,0
30196,0,0.315,0
30212,0,0.050,0
30221,0,0.041,0
30226,0,0.227,0
30226,0,0.227,0
30232,0,0.268,0
30233,0,0.014,0
30243,0,0.258,0
30249,1,0.450,0
30252,0,0.041,0
30257,0,0.245,0
30257,0,0.245,0
30286,1,0.315,0
30287,1,0.031,1
30293,0,0.204,0
30298,0,0.283,0
30303,0,0.021,0
30310,0,0.000,0
30312,1,0.194,0
30321,0,0.156,0
30332,0,0.042,0
30334,0,0.048,0
30337,0,0.015,0
30341,0,0.038,0
30348,1,0.380,0
30348,0,0.380,0
30354,0,0.195,0
30356,0,0.327,0
30360,0,0.196,0
30360,0,0.196,0
30361,0,0.019,0
30371,0,0.057,0
30377,0,0.258,0
30381,0,0.042,0
30384,0,0.249,0
30385,0,0.116,0
30386,0,0.017,0
30389,0,0.036,0
30399,1,0.281,0
30414,0,0.284,0
30414,0,0.284,0
30417,0,0.201,0
30417,0,0.201,0
30427,0,0.028,0
30431,0,0.353,1
30433,0,0.045,0
30444,0,0.000,0
30463,0,0.303,0
30464,0,0.169,0
30466,0,0.016,0
30468,0,0.108,0
30476,0,0.265,0
30476,0,0.265,0
30477,0,0.086,0
30484,0,0.049,0
30499,0,0.250,0
30499,0,0.250,0
30502,1,0.278,0
30514,1,0.227,0
30514,0,0.227,0
30524,1,0.179,0
30532,0,0.000,0
30556,0,0.039,0
30557,0,0.434,0
30560,0,0.043,0
30571,0,0.427,0
30572,0,0.213,0
30574,1,0.028,1
30577,0,0.266,0
30584,0,0.187,0
30589,0,0.227,0
30602,0,0.244,0
30603,0,0.273,0
30629,1,0.372,0
30634,0,0.093,0
30636,1,0.432,0
30655,1,0.253,1
30665,0,0.315,0
30665,1,0.315,0
30686,0,0.035,0
30690,0,0.000,0
30706,0,0.000,0
30717,1,0.000,1
30722,0,0.227,0
30725,0,0.027,0
30743,0,0.207,0
30743,0,0.207,0
30760,0,0.034,0
30775,0,0.000,0
30779,0,0.035,0
30798,0,0.040,0
30803,0,0.393,0
30804,1,0.455,0
30818,0,0.266,0
30818,0,0.266,0
30827,0,0.036,0
30830,0,0.257,0
30842,1,0.000,1
30845,1,0.429,0
30845,0,0.429,0
30880,0,0.015,0
30898,0,0.197,0
30911,0,0.222,0
30911,0,0.222,0
30915,0,0.037,0
30922,0,0.237,0
30932,0,0.253,0
30940,1,0.172,0
30940,0,0.172,0
30947,0,0.222,0
30954,1,0.286,0
30955,0,0.037,0
30987,1,0.317,0
30993,0,0.039,0
31001,0,0.252,0
31001,0,0.252,0
31004,0,0.306,0
31004,1,0.306,0
31005,0,0.322,0
31005,0,0.322,0
31024,0,0.288,0
31028,0,0.039,0
31041,1,0.307,0
31041,0,0.307,0
31051,1,0.345,0
31051,0,0.345,0
31054,0,0.318,0
31072,0,0.292,0
31100,0,0.232,0
31126,0,0.275,0
31128,1,0.000,1
31138,0,0.275,0
31138,0,0.275,0
31145,1,0.323,0
31168,0,0.219,0
31169,0,0.274,0
31194,0,0.000,0
31206,0,0.021,0
31215,0,0.337,0
31233,1,0.276,0
31234,0,0.369,0
31235,1,0.270,0
31248,1,0.218,0
31256,0,0.176,0
31258,1,0.482,0
31259,0,0.018,0
31270,0,0.041,0
31311,1,0.319,0
31339,0,0.036,0
31350,0,0.307,0
31364,0,0.016,0
31366,0,0.016,0
31367,0,0.353,0
31367,0,0.353,0
31371,0,0.241,0
31371,0,0.241,0
31375,0,0.033,0
31377,1,0.450,0
31381,0,0.324,0
31384,0,0.000,0
31385,0,0.196,0
31395,0,0.000,0
31399,0,0.000,0
31401,0,0.289,0
31401,1,0.289,0
31404,0,0.229,0
31405,0,0.333,0
31407,1,0.000,1
31457,0,0.323,0
31457,0,0.323,0
31460,0,0.039,0
31474,1,0.259,0
31483,0,0.039,0
31485,0,0.040,0
31496,1,0.276,0
31506,0,0.441,0
31546,1,0.427,0
31547,0,0.045,0
31548,0,0.601,0
31548,1,0.601,0
31549,0,0.517,0
31553,1,0.258,0
31568,0,0.035,0
31570,0,0.037,0
31582,0,0.261,0
31599,0,0.191,0
31599,0,0.191,0
31619,0,0.040,0
31627,0,0.021,0
31629,0,0.280,0
31633,0,0.292,1
31655,0,0.042,0
31674,0,0.030,0
31687,0,0.251,0
31695,0,0.018,0
31702,0,0.262,0
31712,0,0.000,0
31719,0,0.356,0
31728,0,0.042,0
31733,0,0.333,0
31733,1,0.333,0
31744,0,0.208,0
31748,1,0.249,1
31749,1,0.000,1
31763,0,0.145,1
31764,1,0.434,0
31769,0,0.045,0
31798,0,0.247,0
31799,1,0.333,0
31807,1,0.195,0
31834,1,0.234,0
31835,0,0.288,1
31851,0,0.396,0
31852,0,0.041,0
31856,0,0.034,0
31871,0,0.000,0
31873,0,0.480,0
31873,0,0.480,0
31879,0,0.220,0
31894,1,0.203,0
31899,0,0.356,0
31920,1,0.037,1
31927,0,0.172,0
31931,1,0.032,1
31938,0,0.406,0
31956,1,0.368,0
31956,0,0.368,0
31957,0,0.299,0
31974,0,0.040,0
31975,1,0.258,0
31975,0,0.258,0
31989,1,0.275,0
31994,0,0.454,0
32005,0,0.000,0
32022,0,0.031,0
32035,0,0.043,0
32037,0,0.038,0
32049,0,0.503,0
32050,1,0.334,0
32051,0,0.258,0
32076,0,0.034,0
32078,1,0.000,1
32080,0,0.035,0
32093,0,0.081,0
32101,0,0.040,0
32102,1,0.299,0
32103,0,0.386,0
32103,1,0.386,0
32119,0,0.363,1
32155,0,0.322,0
32155,0,0.322,0
32160,0,0.369,0
32180,0,0.019,0
32181,0,0.244,0
32186,1,0.266,0
32189,1,0.264,0
32189,0,0.264,0
32191,0,0.047,1
32204,0,0.035,0
32207,0,0.179,0
32207,0,0.179,0
32210,1,0.368,0
32217,0,0.238,0
32236,0,0.183,0
32240,1,0.016,1
32243,1,0.228,0
32248,0,0.226,0
32250,1,0.412,0
32255,0,0.245,0
32256,0,0.044,0
32262,1,0.277,0
32272,0,0.224,0
32272,0,0.224,0
32277,1,0.235,0
32297,0,0.298,0
32328,0,0.270,0
32328,1,0.270,0
32332,0,0.227,0
32342,0,0.398,0
32343,0,0.015,0
32352,0,0.028,0
32356,0,0.044,0
32364,0,0.035,0
32374,1,0.225,1
32378,1,0.454,0
32383,1,0.215,0
32400,0,0.032,0
32422,0,0.038,0
32424,0,0.366,0
32424,0,0.366,0
32430,0,0.153,0
32431,0,0.038,0
32442,1,0.223,1
32444,0,0.399,1
32453,0,0.166,0
32459,0,0.000,0
32462,1,0.206,0
32462,0,0.206,0
32467,0,0.570,0
32469,0,0.203,0
32481,0,0.149,0
32487,0,0.034,0
32501,0,0.040,0
32512,0,0.395,0
32528,0,0.376,0
32532,0,0.501,0
32543,0,0.382,0
32543,0,0.382,0
32554,1,0.361,0
32559,0,0.199,0
32572,1,0.275,0
32578,1,0.343,0
32578,0,0.343,0
32590,0,0.040,0
32597,0,0.330,0
32597,0,0.330,0
32602,0,0.390,0
32603,0,0.362,0
32604,0,0.275,0
32606,0,0.402,0
32615,0,0.044,0
32630,0,0.394,0
32634,1,0.293,0
32634,0,0.293,0
32637,0,0.000,0
32645,0,0.036,0
32653,0,0.020,0
32656,0,0.416,0
32662,0,0.025,0
32665,1,0.310,0
32665,0,0.310,0
32676,0,0.361,0
32676,0,0.361,0
32683,0,0.218,0
32683,1,0.218,0
32691,0,0.033,0
32712,0,0.315,0
32712,0,0.315,0
32716,0,0.249,0
32716,0,0.249,0
32733,0,0.039,0
32736,0,0.375,0
32747,0,0.051,0
32752,1,0.356,0
32755,0,0.230,0
32762,0,0.000,0
32763,1,0.198,0
32763,0,0.198,0
32775,0,0.226,0
32784,1,0.258,0
32808,0,0.044,0
32824,0,0.027,0
32836,1,0.268,0
32838,0,0.358,0
32840,0,0.130,0
32842,0,0.027,0
32850,0,0.419,0
32868,0,0.258,0
32869,0,0.380,0
32869,0,0.380,0
32870,0,0.033,0
32877,1,0.220,0
32896,0,0.441,0
32924,0,0.233,0
32928,0,0.000,0
32937,0,0.368,0
32940,0,0.024,0
32942,1,0.246,0
32943,0,0.020,0
32945,1,0.000,1
32956,0,0.315,0
32979,0,0.437,0
32985,0,0.314,0
32985,0,0.314,0
32988,0,0.058,0
32994,1,0.202,0
33002,0,0.261,0
33003,1,0.279,0
33004,0,0.320,0
33021,0,0.025,0
33030,0,0.000,0
33032,0,0.190,0
33037,0,0.318,0
33040,0,0.040,0
33043,0,0.033,0
33054,0,0.263,0
33057,0,0.106,0
33063,0,0.254,0
33068,0,0.019,0
33069,0,0.000,0
33071,0,0.336,0
33105,0,0.465,0
33106,0,0.277,0
33106,1,0.277,0
33127,0,0.364,0
33129,0,0.033,0
33134,0,0.331,0
33142,0,0.040,0
33149,0,0.169,0
33151,0,0.252,0
33176,0,0.029,0
33178,0,0.026,0
33183,0,0.049,0
33184,1,0.329,0
33187,0,0.036,0
33194,1,0.377,0
33194,0,0.377,0
33222,0,0.150,0
33229,1,0.212,0
33236,0,0.215,0
33236,0,0.215,0
33239,0,0.111,0
33243,0,0.042,0
33249,1,0.033,1
33256,0,0.240,1
33264,0,0.246,0
33264,0,0.246,0
33272,0,0.045,0
33275,1,0.255,0
33284,0,0.030,0
33285,1,0.333,0
33304,0,0.213,0
33317,0,0.034,0
33323,1,0.367,0
33325,0,0.042,0
33331,0,0.354,0
33341,0,0.118,0
33343,1,0.414,0
33344,0,0.412,0
33344,0,0.412,0
33345,1,0.293,0
33361,0,0.456,0
33363,0,0.138,0
33365,0,0.284,0
33377,0,0.037,0
33385,0,0.097,0
33386,0,0.034,0
33405,0,0.257,0
33405,1,0.257,0
33417,0,0.000,0
33432,0,0.154,0
33444,0,0.328,0
33448,0,0.036,0
33457,0,0.046,0
33473,0,0.259,0
33488,1,0.502,0
33491,0,0.316,0
33501,1,0.183,0
33505,1,0.000,1
33519,0,0.045,0
33524,0,0.035,0
33532,1,0.155,0
33550,0,0.041,0
33559,1,0.277,0
33566,0,0.244,0
33566,0,0.244,0
33581,0,0.378,0
33587,0,0.302,0
33604,0,0.033,0
33605,0,0.024,0
33626,0,0.207,0
33627,0,0.331,0
33629,1,0.227,0
33629,0,0.227,0
33639,0,0.243,0
33647,0,0.048,0
33656,0,0.218,0
33664,0,0.358,0
33667,1,0.263,0
33668,1,0.368,0
33676,0,0.247,0
33682,0,0.190,0
33682,1,0.190,0
33684,0,0.000,0
33693,0,0.136,0
33698,0,0.317,0
33713,0,0.046,0
33718,0,0.336,0
33718,0,0.336,0
33722,0,0.302,0
33722,0,0.302,0
33726,0,0.284,0
33747,1,0.221,0
33754,1,0.181,0
33760,0,0.291,0
33760,1,0.291,0
33761,0,0.201,0
33777,0,0.432,0
33788,0,0.362,0
33790,0,0.188,0
33793,0,0.310,0
33795,0,0.047,0
33796,1,0.000,1
33798,0,0.251,0
33804,0,0.228,0
33810,0,0.279,0
33821,0,0.433,0
33823,1,0.015,1
33827,1,0.223,0
33840,0,0.239,1
33840,0,0.239,1
33850,0,0.215,0
33857,0,0.017,0
33858,1,0.234,0
33880,0,0.030,0
33886,0,0.198,0
33902,1,0.259,0
33907,1,0.479,0
33912,0,0.015,0
33918,0,0.047,0
33923,0,0.108,0
33924,0,0.000,0
33928,0,0.161,0
33931,0,0.020,0
33937,0,0.257,0
33990,0,0.270,0
33990,0,0.270,0
33998,0,0.043,0
34026,0,0.363,0
34028,1,0.218,0
34042,1,0.194,0
34042,0,0.194,0
34045,0,0.033,0
34048,0,0.012,0
34057,0,0.030,0
34058,1,0.235,0
34072,1,0.345,0
34074,0,0.177,0
34077,0,0.041,0
34084,0,0.520,0
34095,0,0.022,0
34103,0,0.260,0
34103,1,0.260,0
34109,0,0.036,0
34110,0,0.208,0
34112,1,0.215,0
34112,0,0.215,0
34113,0,0.090,0
34114,0,0.037,0
34120,0,0.468,0
34120,0,0.468,0
34128,0,0.038,0
34132,0,0.195,0
34132,0,0.195,0
34139,0,0.016,0
34142,0,0.083,0
34146,0,0.043,0
34156,0,0.000,0
34164,0,0.354,1
34171,0,0.031,0
34183,0,0.000,0
34185,0,0.017,0
34200,0,0.043,0
34221,0,0.357,0
34260,1,0.321,1
34261,0,0.295,0
34267,0,0.037,0
34289,0,0.015,0
34300,0,0.018,0
34303,0,0.341,1
34306,0,0.045,0
34312,0,0.265,0
34314,0,0.326,0
34315,0,0.040,0
34320,0,0.000,0
34330,0,0.322,0
34342,0,0.362,0
34347,0,0.261,0
34348,0,0.193,0
34352,0,0.032,0
34368,0,0.429,0
34374,0,0.232,0
34377,1,0.302,0
34399,0,0.018,0
34412,0,0.043,0
34417,0,0.040,0
34424,0,0.028,0
34431,0,0.351,0
34431,0,0.351,0
34441,0,0.032,0
34443,0,0.045,0
34448,0,0.039,0
34449,0,0.347,0
34449,1,0.347,0
34460,0,0.191,0
34523,0,0.000,0
34524,0,0.278,0
34524,0,0.278,0
34525,0,0.042,0
34530,0,0.028,0
34532,0,0.127,0
34541,0,0.401,0
34541,0,0.401,0
34543,0,0.228,0
34560,0,0.344,0
34569,1,0.277,0
34582,0,0.359,0
34589,0,0.234,0
34594,1,0.178,0
34604,1,0.208,0
34608,0,0.039,0
34612,1,0.385,0
34615,0,0.406,0
34615,0,0.406,0
34621,0,0.019,0
34627,1,0.248,0
34627,0,0.248,0
34630,0,0.311,0
34631,0,0.034,0
34633,0,0.371,0
34633,0,0.371,0
34639,0,0.036,0
34640,0,0.242,0
34650,0,0.000,0
34664,0,0.037,0
34677,0,0.201,0
34677,0,0.201,0
34686,0,0.036,0
34687,0,0.376,0
34687,0,0.376,0
34694,0,0.383,0
34694,1,0.383,0
34710,0,0.293,0
34710,1,0.293,0
34715,0,0.040,0
34718,0,0.247,0
34720,0,0.184,0
34731,1,0.185,1
34737,0,0.000,0
34746,1,0.343,0
34771,0,0.263,0
34773,0,0.436,0
34773,1,0.436,0
34774,1,0.452,0
34792,1,0.254,0
34802,0,0.308,0
34802,0,0.308,0
34825,0,0.000,0
34832,0,0.339,0
34832,0,0.339,0
34840,0,0.271,0
34843,0,0.000,0
34898,0,0.244,0
34904,1,0.177,0
34923,0,0.235,0
34924,0,0.032,0
34925,0,0.346,0
34925,1,0.346,0
34929,1,0.382,0
34936,0,0.320,0
34942,0,0.038,0
34946,0,0.239,0
34946,1,0.239,0
34947,0,0.214,0
34948,0,0.042,0
34966,1,0.000,1
34970,0,0.000,0
34979,0,0.255,0
34980,0,0.027,0
34984,0,0.040,0
34990,0,0.033,0
34997,0,0.447,0
34999,0,0.217,0
35012,0,0.334,0
35015,0,0.252,0
35028,1,0.373,0
35050,1,0.258,0
35063,0,0.328,0
35071,1,0.229,0
35079,0,0.198,0
35079,0,0.198,0
35116,0,0.245,0
35120,0,0.048,0
35131,0,0.334,0
35135,0,0.348,0
35136,0,0.000,0
35147,0,0.317,0
35161,0,0.036,0
35164,0,0.043,0
35167,1,0.037,1
35175,0,0.356,0
35177,0,0.041,0
35180,1,0.522,1
35193,0,0.036,0
35217,0,0.312,0
35218,0,0.275,0
35220,1,0.392,0
35224,0,0.044,0
35226,1,0.214,0
35229,0,0.037,0
35233,0,0.036,0
35237,0,0.043,0
35241,0,0.524,0
35241,0,0.524,0
35243,0,0.188,0
35257,0,0.048,0
35263,0,0.322,0
35275,1,0.311,0
35276,0,0.471,0
35283,0,0.031,0
35291,0,0.328,0
35291,0,0.328,0
35295,0,0.047,0
35306,0,0.220,0
35314,0,0.378,0
35315,0,0.041,0
35316,1,0.333,0
35318,0,0.432,0
35324,0,0.000,0
35339,1,0.000,1
35366,0,0.437,0
35383,0,0.282,0
35386,0,0.044,0
35388,0,0.344,0
35389,0,0.210,0
35390,0,0.022,0
35412,0,0.032,0
35429,0,0.044,0
35443,0,0.033,0
35472,0,0.397,0
35475,0,0.396,0
35476,0,0.194,0
35479,1,0.317,0
35480,0,0.299,0
35487,1,0.202,0
35494,0,0.045,0
35497,0,0.043,0
35502,1,0.305,0
35502,0,0.305,0
35506,0,0.280,0
35506,1,0.280,0
35523,1,0.244,0
35530,0,0.045,0
35541,0,0.461,0
35541,0,0.461,0
35549,0,0.308,0
35549,0,0.308,0
35559,1,0.296,0
35582,1,0.292,0
35583,0,0.325,0
35583,1,0.325,0
35587,0,0.000,0
35608,0,0.379,0
35632,0,0.205,0
35644,0,0.020,0
35645,1,0.210,0
35666,0,0.042,0
35685,0,0.034,0
35696,0,0.435,0
35700,0,0.273,0
35713,0,0.021,0
35717,0,0.046,0
35722,0,0.396,0
35723,1,0.230,0
35743,1,0.543,0
35760,0,0.046,0
35776,0,0.273,0
35796,0,0.034,0
35809,0,0.309,0
35814,0,0.000,0
35817,0,0.295,0
35817,1,0.295,0
35841,0,0.231,0
35841,1,0.231,0
35851,0,0.453,0
35851,0,0.453,0
35853,0,0.172,0
35862,0,0.333,0
35862,0,0.333,0
35866,1,0.200,0
35870,0,0.244,0
35904,0,0.000,0
35915,1,0.369,0
35921,1,0.322,0
35922,0,0.294,0
35926,0,0.357,0
35943,0,0.048,0
35979,0,0.294,0
35989,0,0.051,0
36010,0,0.231,0
36010,1,0.231,0
36027,0,0.340,0
36041,0,0.032,0
36048,0,0.036,0
36050,0,0.043,0
36052,0,0.331,0
36054,1,0.357,0
36057,0,0.164,0
36062,0,0.341,0
36070,0,0.021,0
36080,0,0.260,0
36085,0,0.042,0
36095,1,0.196,0
36107,0,0.000,0
36111,0,0.047,0
36115,0,0.351,0
36121,0,0.016,0
36122,0,0.039,0
36132,0,0.279,0
36135,1,0.301,0
36140,0,0.224,0
36140,0,0.224,0
36145,0,0.349,0
36151,1,0.211,0
36151,0,0.211,0
36158,0,0.360,0
36165,0,0.045,0
36172,0,0.218,0
36197,0,0.031,0
36199,0,0.272,0
36208,0,0.286,0
36214,1,0.166,0
36217,0,0.205,0
36229,0,0.046,0
36231,0,0.000,0
36233,0,0.103,0
36236,1,0.358,0
36253,0,0.430,0
36254,0,0.026,0
36272,0,0.024,0
36287,0,0.413,0
36289,0,0.117,0
36293,0,0.038,0
36294,0,0.309,0
36308,0,0.260,0
36325,1,0.385,0
36326,0,0.318,0
36336,0,0.034,0
36338,0,0.019,0
36351,0,0.046,0
36358,0,0.000,0
36380,0,0.249,0
36409,0,0.036,0
36410,1,0.265,0
36428,0,0.328,0
36434,0,0.035,0
36440,0,0.372,0
36447,0,0.048,0
36450,0,0.282,0
36458,0,0.000,0
36470,0,0.048,0
36473,1,0.356,0
36479,0,0.018,0
36484,0,0.297,0
36484,0,0.297,0
36485,0,0.364,0
36485,0,0.364,0
36500,0,0.243,0
36500,1,0.243,0
36507,0,0.422,0
36511,1,0.334,0
36539,0,0.044,0
36551,0,0.032,0
36561,0,0.051,0
36564,0,0.293,0
36574,0,0.324,0
36577,0,0.360,0
36582,0,0.236,0
36593,0,0.146,0
36606,0,0.042,0
36608,0,0.318,0
36621,0,0.035,0
36635,0,0.026,0
36644,1,0.335,0
36644,0,0.335,0
36648,0,0.561,0
36648,0,0.561,0
36649,1,0.468,0
36664,0,0.353,0
36664,0,0.353,0
36667,0,0.262,0
36667,0,0.262,0
36675,0,0.279,0
36698,1,0.000,1
36699,1,0.243,0
36715,1,0.450,0
36736,0,0.015,0
36747,0,0.000,0
36782,0,0.246,0
36786,0,0.231,0
36811,0,0.314,0
36815,0,0.228,0
36816,0,0.348,0
36835,1,0.000,1
36856,0,0.040,0
36858,0,0.034,0
36891,1,0.319,0
36891,0,0.319,0
36899,0,0.040,0
36909,1,0.243,0
36912,0,0.022,0
36925,1,0.494,0
36953,0,0.077,0
36985,1,0.000,1
36987,0,0.411,0
36987,0,0.411,0
36992,0,0.214,0
37002,0,0.272,0
37003,1,0.035,1
37007,1,0.224,0
37017,0,0.000,0
37029,0,0.017,0
37033,0,0.310,0
37042,1,0.295,0
37045,0,0.034,0
37047,0,0.256,0
37084,0,0.365,0
37087,0,0.026,0
37098,0,0.000,0
37114,0,0.000,0
37117,0,0.430,0
37118,0,0.021,0
37123,0,0.022,0
37141,0,0.250,0
37145,0,0.353,0
37150,0,0.279,0
37152,1,0.352,0
37165,0,0.199,0
37168,0,0.000,0
37172,0,0.038,0
37187,0,0.493,0
37204,0,0.044,0
37217,0,0.042,0
37227,0,0.409,0
37227,0,0.409,0
37231,0,0.000,0
37241,0,0.231,0
37241,0,0.231,0
37242,0,0.032,0
37245,0,0.039,0
37265,0,0.298,0
37265,1,0.298,0
37276,0,0.279,0
37277,1,0.035,1
37279,0,0.147,0
37294,0,0.030,0
37300,0,0.247,0
37306,0,0.175,0
37308,0,0.029,0
37324,1,0.282,0
37358,1,0.485,0
37358,0,0.485,0
37364,0,0.160,0
37371,0,0.245,0
37399,0,0.318,0
37408,0,0.269,0
37421,1,0.454,0
37427,0,0.327,0
37445,0,0.020,0
37449,1,0.523,0
37452,0,0.292,0
37471,1,0.179,0
37472,0,0.458,0
37479,0,0.382,0
37481,1,0.249,0
37481,0,0.249,0
37491,0,0.044,0
37501,0,0.017,0
37510,0,0.348,0
37511,0,0.141,0
37514,0,0.050,0
37517,1,0.471,0
37519,0,0.314,0
37525,0,0.474,0
37529,1,0.346,0
37529,0,0.346,0
37531,0,0.044,0
37551,0,0.049,0
37556,0,0.035,0
37558,0,0.043,0
37563,0,0.279,0
37564,1,0.492,0
37571,1,0.244,0
37580,0,0.220,0
37590,0,0.043,0
37592,0,0.022,0
37594,1,0.198,0
37600,0,0.055,0
37609,0,0.380,0
37609,0,0.380,0
37610,0,0.339,0
37623,0,0.302,0
37629,1,0.334,0
37649,0,0.288,0
37649,0,0.288,0
37657,0,0.038,0
37666,0,0.295,0
37666,0,0.295,0
37679,0,0.438,0
37690,0,0.229,0
37691,1,0.337,0
37695,0,0.016,0
37718,0,0.281,0
37730,1,0.439,0
37737,1,0.345,0
37737,0,0.345,0
37739,0,0.035,0
37758,0,0.044,0
37760,0,0.023,0
37770,0,0.016,0
37771,1,0.228,0
37772,0,0.574,0
37776,0,0.284,0
37778,0,0.245,0
37786,0,0.450,0
37789,0,0.232,0
37790,0,0.133,0
37791,0,0.387,0
37793,0,0.514,0
37795,0,0.168,0
37800,1,0.399,0
